id,name,age,salary,hire_date,profile,department,bonus
11198,Name_384,47.0,60000,2024-04-20,"{""address"": ""Street 87, City 47"", ""phone"": ""1190738772"", ""email"": ""email_722@example.com""}",Finance,3700.0
11199,Name_812,50.0,,2017-12-06,"{""address"": ""Street 13, City 35"", ""phone"": ""5304741326"", ""email"": ""email_367@example.com""}",HR,2216.0
11200,Name_615,36.0,,2016-11-26,"{""address"": ""Street 9, City 42"", ""phone"": ""5688693540"", ""email"": ""email_811@example.com""}",Marketing,3690.0
11201,Name_559,63.0,50000,2016-08-21,"{""address"": ""Street 75, City 36"", ""phone"": ""2773924405"", ""email"": ""email_938@example.com""}",Finance,9041.0
11202,Name_39,42.0,60000,2024-11-27,"{""address"": ""Street 9, City 5"", ""phone"": ""7864675484"", ""email"": ""email_300@example.com""}",Marketing,4462.0
11203,Name_285,75.0,,,"{""address"": ""Street 69, City 26"", ""phone"": ""2501157672"", ""email"": ""email_352@example.com""}",,7653.0
11204,Name_822,72.0,,2015-11-23,"{""address"": ""Street 7, City 41"", ""phone"": ""6264406396"", ""email"": ""email_848@example.com""}",,9541.0
11205,Name_602,78.0,70000,2022-09-02,"{""address"": ""Street 79, City 29"", ""phone"": ""5113771121"", ""email"": ""email_458@example.com""}",,1095.0
11206,Name_597,71.0,50000,2018-10-24,"{""address"": ""Street 51, City 50"", ""phone"": ""9663815313"", ""email"": ""email_608@example.com""}",Finance,7064.0
11207,Name_785,63.0,70000,2020-12-26,"{""address"": ""Street 72, City 14"", ""phone"": ""4732590869"", ""email"": ""email_919@example.com""}",IT,
11208,Name_336,18.0,70000,2024-07-21,"{""address"": ""Street 82, City 30"", ""phone"": ""9363786526"", ""email"": ""email_76@example.com""}",IT,1957.0
11209,Name_188,49.0,70000,2018-08-06,"{""address"": ""Street 83, City 17"", ""phone"": ""4656547718"", ""email"": ""email_822@example.com""}",Marketing,
11210,Name_671,42.0,60000,2019-05-30,"{""address"": ""Street 20, City 26"", ""phone"": ""5726383501"", ""email"": ""email_821@example.com""}",IT,5230.0
11211,Name_243,78.0,,2017-08-22,"{""address"": ""Street 60, City 15"", ""phone"": ""2900553069"", ""email"": ""email_284@example.com""}",IT,1439.0
11212,Name_73,58.0,70000,2019-12-21,"{""address"": ""Street 82, City 25"", ""phone"": ""1889583433"", ""email"": ""email_93@example.com""}",Marketing,9618.0
11213,Name_479,,,2017-05-26,"{""address"": ""Street 27, City 31"", ""phone"": ""4791663924"", ""email"": ""email_182@example.com""}",Marketing,2003.0
11214,Name_974,31.0,60000,2016-04-15,"{""address"": ""Street 82, City 49"", ""phone"": ""5130939947"", ""email"": ""email_329@example.com""}",Marketing,9681.0
11215,Name_561,62.0,,2019-05-28,,Finance,4223.0
11216,Name_101,30.0,70000,,"{""address"": ""Street 44, City 37"", ""phone"": ""2920514351"", ""email"": ""email_946@example.com""}",Marketing,2314.0
11217,Name_514,55.0,50000,2023-06-07,"{""address"": ""Street 5, City 19"", ""phone"": ""5830174589"", ""email"": ""email_397@example.com""}",Finance,7748.0
11218,Name_756,56.0,70000,2025-04-09,"{""address"": ""Street 79, City 1"", ""phone"": ""6887473213"", ""email"": ""email_36@example.com""}",Finance,4809.0
11219,Name_176,19.0,,2018-08-02,"{""address"": ""Street 37, City 49"", ""phone"": ""1611150464"", ""email"": ""email_728@example.com""}",Finance,2533.0
11220,Name_238,49.0,,2022-09-01,"{""address"": ""Street 84, City 2"", ""phone"": ""4517565738"", ""email"": ""email_680@example.com""}",Marketing,3898.0
11221,Name_910,49.0,70000,2024-07-10,"{""address"": ""Street 77, City 42"", ""phone"": ""3322267596"", ""email"": ""email_894@example.com""}",IT,
11222,Name_59,75.0,70000,,"{""address"": ""Street 91, City 7"", ""phone"": ""7480766836"", ""email"": ""email_434@example.com""}",IT,8005.0
11223,Name_865,57.0,,,,Marketing,8070.0
11224,Name_99,73.0,,,"{""address"": ""Street 13, City 26"", ""phone"": ""8585500156"", ""email"": ""email_530@example.com""}",IT,3701.0
11225,Name_954,,,2021-08-28,"{""address"": ""Street 95, City 26"", ""phone"": ""9301708364"", ""email"": ""email_963@example.com""}",Marketing,5010.0
11226,Name_871,42.0,70000,2022-03-24,"{""address"": ""Street 67, City 4"", ""phone"": ""9561749655"", ""email"": ""email_644@example.com""}",Finance,
11227,Name_954,20.0,50000,2024-07-01,"{""address"": ""Street 78, City 36"", ""phone"": ""1637048525"", ""email"": ""email_832@example.com""}",,3099.0
11228,Name_495,35.0,70000,2017-06-08,"{""address"": ""Street 43, City 46"", ""phone"": ""9226239647"", ""email"": ""email_862@example.com""}",HR,2974.0
11229,Name_947,67.0,70000,2017-08-06,"{""address"": ""Street 41, City 42"", ""phone"": ""3878046756"", ""email"": ""email_790@example.com""}",Marketing,1522.0
11230,Name_980,71.0,,2019-01-19,"{""address"": ""Street 53, City 29"", ""phone"": ""4254371519"", ""email"": ""email_198@example.com""}",Finance,5745.0
11231,Name_514,72.0,60000,2017-07-29,"{""address"": ""Street 2, City 31"", ""phone"": ""3916221370"", ""email"": ""email_725@example.com""}",,5823.0
11232,Name_755,55.0,70000,2019-03-18,"{""address"": ""Street 35, City 38"", ""phone"": ""6223306708"", ""email"": ""email_748@example.com""}",Finance,
11233,Name_297,,50000,2020-10-29,"{""address"": ""Street 40, City 45"", ""phone"": ""4663135539"", ""email"": ""email_437@example.com""}",HR,2694.0
11234,Name_211,20.0,50000,2017-08-27,,IT,4427.0
11235,Name_123,65.0,70000,2024-07-28,"{""address"": ""Street 30, City 38"", ""phone"": ""2637921925"", ""email"": ""email_98@example.com""}",IT,1973.0
11236,Name_229,22.0,50000,2022-09-15,"{""address"": ""Street 35, City 23"", ""phone"": ""3451019121"", ""email"": ""email_572@example.com""}",Finance,7445.0
11237,Name_594,41.0,50000,2022-11-05,"{""address"": ""Street 17, City 11"", ""phone"": ""6716912457"", ""email"": ""email_795@example.com""}",HR,3447.0
11238,Name_656,71.0,70000,2024-10-02,"{""address"": ""Street 27, City 2"", ""phone"": ""9372640023"", ""email"": ""email_78@example.com""}",Finance,5638.0
11239,Name_388,51.0,50000,2021-07-25,"{""address"": ""Street 97, City 2"", ""phone"": ""8827863924"", ""email"": ""email_739@example.com""}",IT,1305.0
11240,Name_140,64.0,50000,2018-06-15,"{""address"": ""Street 37, City 29"", ""phone"": ""8100414325"", ""email"": ""email_729@example.com""}",Finance,1502.0
11241,Name_541,65.0,70000,2024-05-25,"{""address"": ""Street 1, City 3"", ""phone"": ""6656752531"", ""email"": ""email_391@example.com""}",,1251.0
11242,Name_391,56.0,,2018-08-09,"{""address"": ""Street 91, City 30"", ""phone"": ""3610898701"", ""email"": ""email_425@example.com""}",HR,
11243,Name_270,65.0,60000,,"{""address"": ""Street 66, City 21"", ""phone"": ""4833498787"", ""email"": ""email_439@example.com""}",IT,8640.0
11244,Name_759,41.0,60000,,"{""address"": ""Street 12, City 43"", ""phone"": ""3437023727"", ""email"": ""email_203@example.com""}",Finance,5806.0
11245,Name_12,53.0,,2017-03-09,"{""address"": ""Street 86, City 24"", ""phone"": ""6738398998"", ""email"": ""email_909@example.com""}",HR,4089.0
11246,Name_867,45.0,70000,2025-04-18,"{""address"": ""Street 100, City 40"", ""phone"": ""9444941373"", ""email"": ""email_557@example.com""}",Finance,3913.0
11247,Name_389,65.0,,2023-06-24,"{""address"": ""Street 28, City 28"", ""phone"": ""7590851189"", ""email"": ""email_117@example.com""}",IT,1718.0
11248,Name_337,66.0,60000,,"{""address"": ""Street 20, City 38"", ""phone"": ""8758382110"", ""email"": ""email_743@example.com""}",HR,8007.0
11249,Name_506,51.0,60000,2017-10-02,"{""address"": ""Street 56, City 19"", ""phone"": ""3960998876"", ""email"": ""email_996@example.com""}",IT,6041.0
11250,Name_106,33.0,60000,2018-09-16,"{""address"": ""Street 34, City 27"", ""phone"": ""1366860647"", ""email"": ""email_637@example.com""}",,6331.0
11251,Name_32,53.0,60000,2020-09-25,"{""address"": ""Street 93, City 46"", ""phone"": ""9653436010"", ""email"": ""email_834@example.com""}",,6481.0
11252,Name_74,24.0,70000,2018-12-22,"{""address"": ""Street 23, City 12"", ""phone"": ""6876482797"", ""email"": ""email_575@example.com""}",Marketing,7531.0
11253,Name_171,35.0,60000,2016-06-25,"{""address"": ""Street 38, City 5"", ""phone"": ""5381433394"", ""email"": ""email_73@example.com""}",HR,5097.0
11254,Name_849,23.0,60000,2022-03-27,"{""address"": ""Street 69, City 45"", ""phone"": ""4785746711"", ""email"": ""email_262@example.com""}",,4687.0
11255,Name_69,67.0,70000,2020-12-05,"{""address"": ""Street 26, City 2"", ""phone"": ""5939807049"", ""email"": ""email_308@example.com""}",Marketing,5191.0
11256,Name_813,45.0,,2019-03-16,,HR,
11257,Name_362,56.0,70000,2018-12-23,"{""address"": ""Street 6, City 26"", ""phone"": ""7963181727"", ""email"": ""email_589@example.com""}",IT,4564.0
11258,Name_649,51.0,60000,2025-06-15,"{""address"": ""Street 85, City 6"", ""phone"": ""7410297625"", ""email"": ""email_299@example.com""}",Finance,3782.0
11259,Name_433,68.0,50000,,"{""address"": ""Street 73, City 36"", ""phone"": ""7642434935"", ""email"": ""email_138@example.com""}",Finance,1747.0
11260,Name_929,58.0,70000,2020-12-09,"{""address"": ""Street 22, City 1"", ""phone"": ""4665056097"", ""email"": ""email_259@example.com""}",IT,9998.0
11261,Name_996,46.0,70000,2024-11-17,"{""address"": ""Street 78, City 10"", ""phone"": ""4327103856"", ""email"": ""email_550@example.com""}",,3974.0
11262,Name_100,21.0,,2019-08-11,,Finance,3326.0
11263,Name_658,31.0,60000,2018-02-20,"{""address"": ""Street 23, City 32"", ""phone"": ""9671873066"", ""email"": ""email_924@example.com""}",IT,8260.0
11264,Name_9,22.0,50000,2018-07-10,"{""address"": ""Street 93, City 44"", ""phone"": ""5879788630"", ""email"": ""email_545@example.com""}",Marketing,9429.0
11265,Name_574,42.0,70000,2020-08-29,"{""address"": ""Street 68, City 6"", ""phone"": ""4168473009"", ""email"": ""email_813@example.com""}",Marketing,4441.0
11266,Name_697,56.0,70000,2022-09-06,"{""address"": ""Street 36, City 33"", ""phone"": ""3429111645"", ""email"": ""email_717@example.com""}",IT,7947.0
11267,Name_29,25.0,70000,2023-12-03,,HR,
11268,Name_893,32.0,50000,2022-04-03,"{""address"": ""Street 96, City 11"", ""phone"": ""1735017443"", ""email"": ""email_951@example.com""}",,6779.0
11269,Name_114,76.0,70000,2018-08-30,"{""address"": ""Street 89, City 27"", ""phone"": ""7006807443"", ""email"": ""email_657@example.com""}",,7916.0
11270,Name_462,36.0,70000,2022-04-15,"{""address"": ""Street 82, City 50"", ""phone"": ""5594430282"", ""email"": ""email_491@example.com""}",IT,1209.0
11271,Name_921,,50000,2020-11-09,"{""address"": ""Street 10, City 49"", ""phone"": ""8436436325"", ""email"": ""email_949@example.com""}",Finance,
11272,Name_143,28.0,70000,2024-05-30,"{""address"": ""Street 64, City 6"", ""phone"": ""1962353185"", ""email"": ""email_664@example.com""}",,5850.0
11273,Name_390,37.0,50000,2018-12-18,"{""address"": ""Street 48, City 7"", ""phone"": ""9553199909"", ""email"": ""email_671@example.com""}",,7417.0
11274,Name_632,72.0,,2019-03-31,"{""address"": ""Street 43, City 5"", ""phone"": ""2385562913"", ""email"": ""email_474@example.com""}",Marketing,5106.0
11275,Name_682,53.0,50000,2019-11-06,"{""address"": ""Street 80, City 20"", ""phone"": ""2235479261"", ""email"": ""email_804@example.com""}",Marketing,5094.0
11276,Name_157,,,2022-06-14,"{""address"": ""Street 98, City 10"", ""phone"": ""7714557982"", ""email"": ""email_209@example.com""}",Marketing,8636.0
11277,Name_335,,50000,,"{""address"": ""Street 63, City 19"", ""phone"": ""4124147155"", ""email"": ""email_904@example.com""}",,1300.0
11278,Name_861,75.0,60000,2017-06-17,"{""address"": ""Street 28, City 9"", ""phone"": ""4418649741"", ""email"": ""email_906@example.com""}",,7690.0
11279,Name_260,55.0,70000,2021-03-07,"{""address"": ""Street 11, City 47"", ""phone"": ""9852961249"", ""email"": ""email_681@example.com""}",,1673.0
11280,Name_82,42.0,,2024-04-24,"{""address"": ""Street 6, City 25"", ""phone"": ""9748843744"", ""email"": ""email_245@example.com""}",Finance,3740.0
11281,Name_754,33.0,70000,2022-01-09,"{""address"": ""Street 33, City 25"", ""phone"": ""9437338754"", ""email"": ""email_931@example.com""}",Finance,2120.0
11282,Name_441,35.0,70000,2022-01-29,"{""address"": ""Street 21, City 1"", ""phone"": ""9728362277"", ""email"": ""email_960@example.com""}",Finance,5584.0
11283,Name_945,18.0,50000,2020-01-10,"{""address"": ""Street 96, City 41"", ""phone"": ""2908812263"", ""email"": ""email_630@example.com""}",HR,2179.0
11284,Name_172,57.0,60000,2021-02-20,"{""address"": ""Street 75, City 19"", ""phone"": ""1461782808"", ""email"": ""email_766@example.com""}",,4209.0
11285,Name_231,18.0,50000,2019-07-14,,,1181.0
11286,Name_720,18.0,70000,2018-06-14,"{""address"": ""Street 97, City 7"", ""phone"": ""5010540220"", ""email"": ""email_103@example.com""}",IT,3208.0
11287,Name_75,68.0,50000,2021-02-10,"{""address"": ""Street 79, City 33"", ""phone"": ""1788518370"", ""email"": ""email_604@example.com""}",IT,9811.0
11288,Name_270,38.0,,2019-03-03,"{""address"": ""Street 96, City 39"", ""phone"": ""5610291604"", ""email"": ""email_940@example.com""}",HR,6859.0
11289,Name_899,78.0,60000,,"{""address"": ""Street 22, City 45"", ""phone"": ""7807125194"", ""email"": ""email_912@example.com""}",IT,9950.0
11290,Name_626,77.0,70000,2018-07-29,"{""address"": ""Street 87, City 49"", ""phone"": ""6130083439"", ""email"": ""email_802@example.com""}",Finance,5270.0
11291,Name_62,42.0,50000,2022-10-20,"{""address"": ""Street 99, City 3"", ""phone"": ""6027668766"", ""email"": ""email_386@example.com""}",HR,6274.0
11292,Name_874,44.0,,,"{""address"": ""Street 78, City 45"", ""phone"": ""5702969312"", ""email"": ""email_206@example.com""}",HR,7159.0
11293,Name_320,27.0,60000,2024-04-12,"{""address"": ""Street 61, City 30"", ""phone"": ""4343106550"", ""email"": ""email_873@example.com""}",HR,9910.0
11294,Name_102,67.0,50000,2024-03-22,"{""address"": ""Street 47, City 44"", ""phone"": ""9437015569"", ""email"": ""email_109@example.com""}",Marketing,3266.0
11295,Name_429,29.0,50000,,"{""address"": ""Street 62, City 7"", ""phone"": ""3454177999"", ""email"": ""email_139@example.com""}",IT,8349.0
11296,Name_874,45.0,70000,,"{""address"": ""Street 32, City 31"", ""phone"": ""9432920830"", ""email"": ""email_71@example.com""}",,7895.0
11297,Name_722,66.0,,2015-12-18,"{""address"": ""Street 16, City 2"", ""phone"": ""3683273593"", ""email"": ""email_915@example.com""}",Marketing,6545.0
11298,Name_954,49.0,60000,2016-10-28,"{""address"": ""Street 5, City 40"", ""phone"": ""1549358739"", ""email"": ""email_973@example.com""}",Finance,9138.0
11299,Name_255,50.0,50000,2023-03-08,"{""address"": ""Street 32, City 35"", ""phone"": ""7528388085"", ""email"": ""email_360@example.com""}",Marketing,7377.0
11300,Name_532,25.0,60000,2016-10-11,"{""address"": ""Street 62, City 39"", ""phone"": ""5976485262"", ""email"": ""email_906@example.com""}",Finance,1702.0
11301,Name_570,59.0,,2017-05-31,"{""address"": ""Street 4, City 1"", ""phone"": ""2679856895"", ""email"": ""email_951@example.com""}",,8040.0
11302,Name_112,43.0,70000,2021-01-08,"{""address"": ""Street 7, City 1"", ""phone"": ""3396744774"", ""email"": ""email_225@example.com""}",,1307.0
11303,Name_985,59.0,70000,2020-09-19,,IT,2381.0
11304,Name_313,67.0,70000,2023-06-09,,Marketing,6480.0
11305,Name_998,78.0,60000,2025-05-10,"{""address"": ""Street 3, City 10"", ""phone"": ""2914783834"", ""email"": ""email_988@example.com""}",,6502.0
11306,Name_461,58.0,60000,,"{""address"": ""Street 47, City 25"", ""phone"": ""7615661501"", ""email"": ""email_668@example.com""}",Finance,
11307,Name_708,74.0,50000,2019-04-30,"{""address"": ""Street 72, City 28"", ""phone"": ""3542677457"", ""email"": ""email_796@example.com""}",,9212.0
11308,Name_887,19.0,,2016-08-27,"{""address"": ""Street 25, City 21"", ""phone"": ""9009957925"", ""email"": ""email_956@example.com""}",IT,1912.0
11309,Name_462,52.0,,2018-11-15,"{""address"": ""Street 63, City 41"", ""phone"": ""5590479237"", ""email"": ""email_598@example.com""}",Finance,7088.0
11310,Name_865,,,2021-01-01,"{""address"": ""Street 70, City 30"", ""phone"": ""8825152213"", ""email"": ""email_983@example.com""}",HR,8997.0
11311,Name_92,23.0,60000,2019-03-13,"{""address"": ""Street 35, City 1"", ""phone"": ""3927547837"", ""email"": ""email_358@example.com""}",IT,4585.0
11312,Name_52,48.0,70000,2018-10-14,"{""address"": ""Street 68, City 23"", ""phone"": ""1166867550"", ""email"": ""email_479@example.com""}",IT,4681.0
11313,Name_805,40.0,,2019-07-23,"{""address"": ""Street 14, City 42"", ""phone"": ""5905873703"", ""email"": ""email_309@example.com""}",HR,5288.0
11314,Name_520,29.0,50000,2024-03-05,"{""address"": ""Street 73, City 41"", ""phone"": ""9038810298"", ""email"": ""email_601@example.com""}",,6367.0
11315,Name_812,71.0,60000,2023-08-19,"{""address"": ""Street 85, City 13"", ""phone"": ""1182491872"", ""email"": ""email_660@example.com""}",IT,4579.0
11316,Name_98,68.0,70000,2016-06-13,"{""address"": ""Street 57, City 31"", ""phone"": ""6242626679"", ""email"": ""email_979@example.com""}",HR,1842.0
11317,Name_236,45.0,,2024-07-19,,HR,2037.0
11318,Name_901,32.0,70000,2021-12-16,"{""address"": ""Street 92, City 12"", ""phone"": ""4878824560"", ""email"": ""email_33@example.com""}",IT,2293.0
11319,Name_374,36.0,50000,2023-04-15,"{""address"": ""Street 34, City 20"", ""phone"": ""1323719225"", ""email"": ""email_385@example.com""}",Marketing,2835.0
11320,Name_581,29.0,,2021-04-19,"{""address"": ""Street 89, City 14"", ""phone"": ""8383482171"", ""email"": ""email_824@example.com""}",IT,8141.0
11321,Name_927,67.0,,2016-08-17,"{""address"": ""Street 5, City 39"", ""phone"": ""3249993225"", ""email"": ""email_511@example.com""}",Marketing,4033.0
11322,Name_557,65.0,70000,2020-07-21,"{""address"": ""Street 77, City 5"", ""phone"": ""8969814517"", ""email"": ""email_133@example.com""}",,
11323,Name_649,19.0,60000,2025-04-16,"{""address"": ""Street 77, City 10"", ""phone"": ""6850441363"", ""email"": ""email_564@example.com""}",HR,7809.0
11324,Name_234,28.0,70000,2016-07-08,"{""address"": ""Street 49, City 35"", ""phone"": ""8983701190"", ""email"": ""email_512@example.com""}",Finance,2637.0
11325,Name_32,61.0,50000,2019-03-17,"{""address"": ""Street 48, City 34"", ""phone"": ""1374717892"", ""email"": ""email_496@example.com""}",IT,2775.0
